SesionID,Comision,NumeroSesion,Fecha,TotalAsistentes,TotalPresencial,TotalRemotos,TotalAusentes,Nombre,Asistencia,id
19,Ética,Sesión N° 11,2021-08-04T15:30:00,17,4,13,0,"Quinteros Cáceres, María Elisa",ASISTENCIA PRESENCIAL,1
19,Ética,Sesión N° 11,2021-08-04T15:30:00,17,4,13,0,"Silva Mora, Luciano",ASISTENCIA REMOTA,1
19,Ética,Sesión N° 11,2021-08-04T15:30:00,17,4,13,0,"Vidal Hernández, Loreto",ASISTENCIA REMOTA,1
19,Ética,Sesión N° 11,2021-08-04T15:30:00,17,4,13,0,"Viera Álvarez, Christian",ASISTENCIA REMOTA,1
19,Ética,Sesión N° 11,2021-08-04T15:30:00,17,4,13,0,"Zúñiga Jory, Luis Arturo",ASISTENCIA REMOTA,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Abarca González, Damaris",ASISTENCIA REMOTA,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Andrade León, Cristóbal",ASISTENCIA REMOTA,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Arauna Urrutia, Francisca",ASISTENCIA REMOTA,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Baranda Ferrán, Benito",ASISTENCIA REMOTA,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"De la Maza Bañados, Bernardo",ASISTENCIA REMOTA,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Gallardo Prado, Bessy",ASISTENCIA REMOTA,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"González Calderón, Lidia",NO ASISTE,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Hurtado Roco, Maximiliano",ASISTENCIA REMOTA,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Montealegre Navarro, Katerine",ASISTENCIA REMOTA,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Quinteros Cáceres, María Elisa",ASISTENCIA PRESENCIAL,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Silva Mora, Luciano",ASISTENCIA REMOTA,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Vidal Hernández, Loreto",ASISTENCIA REMOTA,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Viera Álvarez, Christian",ASISTENCIA REMOTA,1
20,Ética,Sesión N° 12,2021-08-05T10:00:00,16,4,12,1,"Zúñiga Jory, Luis Arturo",ASISTENCIA REMOTA,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Abarca González, Damaris",ASISTENCIA PRESENCIAL,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Andrade León, Cristóbal",ASISTENCIA PRESENCIAL,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Arauna Urrutia, Francisca",ASISTENCIA PRESENCIAL,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Baranda Ferrán, Benito",ASISTENCIA PRESENCIAL,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"De la Maza Bañados, Bernardo",ASISTENCIA PRESENCIAL,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Gallardo Prado, Bessy",ASISTENCIA REMOTA,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"González Calderón, Lidia",NO ASISTE,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Hurtado Roco, Maximiliano",ASISTENCIA REMOTA,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Montealegre Navarro, Katerine",ASISTENCIA PRESENCIAL,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Quinteros Cáceres, María Elisa",ASISTENCIA REMOTA,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Silva Mora, Luciano",ASISTENCIA PRESENCIAL,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Vidal Hernández, Loreto",ASISTENCIA REMOTA,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Viera Álvarez, Christian",ASISTENCIA PRESENCIAL,1
46,Ética,Sesión N° 13,2021-08-10T15:30:00,16,12,4,1,"Zúñiga Jory, Luis Arturo",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Abarca González, Damaris",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Andrade León, Cristóbal",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Galleguillos Aymani, Félix",NO ASISTE,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Arauna Urrutia, Francisca",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Baranda Ferrán, Benito",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"De la Maza Bañados, Bernardo",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Gallardo Prado, Bessy",NO ASISTE,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"González Calderón, Lidia",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Hurtado Roco, Maximiliano",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Montealegre Navarro, Katerine",ASISTENCIA REMOTA,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Quinteros Cáceres, María Elisa",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Silva Mora, Luciano",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Vidal Hernández, Loreto",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Viera Álvarez, Christian",ASISTENCIA PRESENCIAL,1
58,Ética,Sesión N° 14,2021-08-11T10:00:00,15,14,1,2,"Zúñiga Jory, Luis Arturo",ASISTENCIA PRESENCIAL,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Abarca González, Damaris",ASISTENCIA REMOTA,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Andrade León, Cristóbal",ASISTENCIA PRESENCIAL,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Galleguillos Aymani, Félix",ASISTENCIA REMOTA,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Arauna Urrutia, Francisca",ASISTENCIA REMOTA,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Baranda Ferrán, Benito",ASISTENCIA REMOTA,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"De la Maza Bañados, Bernardo",ASISTENCIA REMOTA,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Gallardo Prado, Bessy",NO ASISTE,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"González Calderón, Lidia",NO ASISTE,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Hurtado Roco, Maximiliano",ASISTENCIA REMOTA,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Montealegre Navarro, Katerine",NO ASISTE,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Quinteros Cáceres, María Elisa",ASISTENCIA PRESENCIAL,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Silva Mora, Luciano",ASISTENCIA REMOTA,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Vidal Hernández, Loreto",ASISTENCIA PRESENCIAL,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Viera Álvarez, Christian",ASISTENCIA REMOTA,1
59,Ética,Sesión N° 15,2021-08-11T15:30:00,14,5,9,3,"Zúñiga Jory, Luis Arturo",ASISTENCIA REMOTA,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Abarca González, Damaris",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Andrade León, Cristóbal",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Arauna Urrutia, Francisca",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Baranda Ferrán, Benito",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"De la Maza Bañados, Bernardo",ASISTENCIA REMOTA,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Gallardo Prado, Bessy",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"González Calderón, Lidia",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Hurtado Roco, Maximiliano",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Montealegre Navarro, Katerine",ASISTENCIA REMOTA,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Quinteros Cáceres, María Elisa",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Silva Mora, Luciano",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Vidal Hernández, Loreto",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Viera Álvarez, Christian",ASISTENCIA PRESENCIAL,1
67,Ética,Sesión N° 16,2021-08-12T15:30:00,17,15,2,0,"Zúñiga Jory, Luis Arturo",ASISTENCIA PRESENCIAL,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Abarca González, Damaris",ASISTENCIA PRESENCIAL,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Andrade León, Cristóbal",ASISTENCIA PRESENCIAL,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Galleguillos Aymani, Félix",ASISTENCIA REMOTA,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Arauna Urrutia, Francisca",ASISTENCIA REMOTA,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Baranda Ferrán, Benito",ASISTENCIA PRESENCIAL,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"De la Maza Bañados, Bernardo",ASISTENCIA PRESENCIAL,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Gallardo Prado, Bessy",ASISTENCIA REMOTA,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"González Calderón, Lidia",ASISTENCIA PRESENCIAL,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Hurtado Roco, Maximiliano",ASISTENCIA PRESENCIAL,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Montealegre Navarro, Katerine",ASISTENCIA REMOTA,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Quinteros Cáceres, María Elisa",ASISTENCIA PRESENCIAL,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Silva Mora, Luciano",ASISTENCIA PRESENCIAL,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Vidal Hernández, Loreto",ASISTENCIA PRESENCIAL,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Viera Álvarez, Christian",ASISTENCIA REMOTA,1
68,Ética,Sesión N° 17,2021-08-13T10:00:00,17,12,5,0,"Zúñiga Jory, Luis Arturo",ASISTENCIA PRESENCIAL,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Abarca González, Damaris",ASISTENCIA REMOTA,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Andrade León, Cristóbal",ASISTENCIA REMOTA,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Galleguillos Aymani, Félix",ASISTENCIA REMOTA,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Arauna Urrutia, Francisca",ASISTENCIA REMOTA,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Baranda Ferrán, Benito",ASISTENCIA PRESENCIAL,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"De la Maza Bañados, Bernardo",ASISTENCIA REMOTA,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Gallardo Prado, Bessy",ASISTENCIA REMOTA,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"González Calderón, Lidia",NO ASISTE,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Hurtado Roco, Maximiliano",ASISTENCIA PRESENCIAL,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Montealegre Navarro, Katerine",ASISTENCIA PRESENCIAL,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Quinteros Cáceres, María Elisa",ASISTENCIA PRESENCIAL,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Silva Mora, Luciano",ASISTENCIA REMOTA,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Vidal Hernández, Loreto",ASISTENCIA PRESENCIAL,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Viera Álvarez, Christian",ASISTENCIA PRESENCIAL,1
116,Ética,Sesión N° 18,2021-08-16T15:30:00,16,9,7,1,"Zúñiga Jory, Luis Arturo",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Abarca González, Damaris",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Andrade León, Cristóbal",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Arauna Urrutia, Francisca",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Baranda Ferrán, Benito",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"De la Maza Bañados, Bernardo",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Gallardo Prado, Bessy",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"González Calderón, Lidia",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Hurtado Roco, Maximiliano",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Montealegre Navarro, Katerine",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Quinteros Cáceres, María Elisa",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Silva Mora, Luciano",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Vidal Hernández, Loreto",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Viera Álvarez, Christian",ASISTENCIA PRESENCIAL,1
117,Ética,Sesión N° 19,2021-08-17T15:30:00,17,17,0,0,"Zúñiga Jory, Luis Arturo",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Abarca González, Damaris",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Andrade León, Cristóbal",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Arauna Urrutia, Francisca",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Baranda Ferrán, Benito",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"De la Maza Bañados, Bernardo",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Gallardo Prado, Bessy",ASISTENCIA REMOTA,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"González Calderón, Lidia",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Hurtado Roco, Maximiliano",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Montealegre Navarro, Katerine",ASISTENCIA REMOTA,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Quinteros Cáceres, María Elisa",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Silva Mora, Luciano",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Vidal Hernández, Loreto",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Viera Álvarez, Christian",ASISTENCIA PRESENCIAL,1
118,Ética,Sesión N° 20,2021-08-18T10:00:00,17,14,3,0,"Zúñiga Jory, Luis Arturo",ASISTENCIA REMOTA,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Abarca González, Damaris",ASISTENCIA REMOTA,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Andrade León, Cristóbal",ASISTENCIA PRESENCIAL,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Arauna Urrutia, Francisca",ASISTENCIA REMOTA,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Baranda Ferrán, Benito",ASISTENCIA REMOTA,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"De la Maza Bañados, Bernardo",ASISTENCIA REMOTA,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Gallardo Prado, Bessy",ASISTENCIA REMOTA,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"González Calderón, Lidia",ASISTENCIA REMOTA,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Hurtado Roco, Maximiliano",ASISTENCIA REMOTA,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Montealegre Navarro, Katerine",ASISTENCIA REMOTA,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Quinteros Cáceres, María Elisa",ASISTENCIA PRESENCIAL,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Silva Mora, Luciano",ASISTENCIA REMOTA,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Vidal Hernández, Loreto",ASISTENCIA PRESENCIAL,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Viera Álvarez, Christian",ASISTENCIA PRESENCIAL,1
119,Ética,Sesión N° 21,2021-08-18T15:30:00,17,7,10,0,"Zúñiga Jory, Luis Arturo",ASISTENCIA REMOTA,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Abarca González, Damaris",ASISTENCIA REMOTA,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Andrade León, Cristóbal",ASISTENCIA PRESENCIAL,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Arauna Urrutia, Francisca",ASISTENCIA REMOTA,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Baranda Ferrán, Benito",ASISTENCIA PRESENCIAL,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"De la Maza Bañados, Bernardo",ASISTENCIA REMOTA,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Gallardo Prado, Bessy",NO ASISTE,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"González Calderón, Lidia",ASISTENCIA REMOTA,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Hurtado Roco, Maximiliano",ASISTENCIA REMOTA,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Montealegre Navarro, Katerine",ASISTENCIA REMOTA,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Quinteros Cáceres, María Elisa",ASISTENCIA PRESENCIAL,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Silva Mora, Luciano",ASISTENCIA REMOTA,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Vidal Hernández, Loreto",ASISTENCIA PRESENCIAL,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Viera Álvarez, Christian",ASISTENCIA PRESENCIAL,1
120,Ética,Sesión N° 22,2021-08-19T10:00:00,16,8,8,1,"Zúñiga Jory, Luis Arturo",ASISTENCIA REMOTA,1
121,Ética,Sesión N° 23,2021-08-19T15:30:00,16,11,5,1,"Abarca González, Damaris",ASISTENCIA PRESENCIAL,1
121,Ética,Sesión N° 23,2021-08-19T15:30:00,16,11,5,1,"Andrade León, Cristóbal",ASISTENCIA PRESENCIAL,1
121,Ética,Sesión N° 23,2021-08-19T15:30:00,16,11,5,1,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,1
121,Ética,Sesión N° 23,2021-08-19T15:30:00,16,11,5,1,"Arauna Urrutia, Francisca",ASISTENCIA REMOTA,1
121,Ética,Sesión N° 23,2021-08-19T15:30:00,16,11,5,1,"Baranda Ferrán, Benito",ASISTENCIA PRESENCIAL,1
121,Ética,Sesión N° 23,2021-08-19T15:30:00,16,11,5,1,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,1
121,Ética,Sesión N° 23,2021-08-19T15:30:00,16,11,5,1,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,1
121,Ética,Sesión N° 23,2021-08-19T15:30:00,16,11,5,1,"De la Maza Bañados, Bernardo",ASISTENCIA REMOTA,1
121,Ética,Sesión N° 23,2021-08-19T15:30:00,16,11,5,1,"Gallardo Prado, Bessy",NO ASISTE,1
121,Ética,Sesión N° 23,2021-08-19T15:30:00,16,11,5,1,"González Calderón, Lidia",ASISTENCIA PRESENCIAL,1
